# go_id	kind	status	crystal_refs	notes
key.go::const::KeyF15	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF16	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF17	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF18	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF19	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF2	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF20	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF21	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF22	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF23	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF24	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF25	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF26	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF27	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF28	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF29	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF3	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF30	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF31	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF32	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF33	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF34	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF35	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF36	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF37	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF38	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF39	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF4	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF40	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF41	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF42	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF43	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF44	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF45	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF46	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF47	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF48	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF49	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF5	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF50	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF51	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF52	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF53	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF54	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF55	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF56	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF57	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF58	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF59	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF6	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF60	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF61	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF62	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF63	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF7	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF8	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyF9	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyFind	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyHome	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyInsert	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyIsoLevel3Shift	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyIsoLevel5Shift	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyKp0	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyKp1	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyKp2	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyKp3	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyKp4	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyKp5	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyKp6	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyKp7	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyKp8	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyKp9	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyKpBegin	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyKpComma	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyKpDecimal	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyKpDelete	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyKpDivide	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyKpDown	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyKpEnd	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyKpEnter	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyKpEqual	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyKpHome	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyKpInsert	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyKpLeft	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyKpMinus	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyKpMultiply	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyKpPgDown	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyKpPgUp	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyKpPlus	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyKpRight	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyKpSep	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyKpUp	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyLeft	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyLeftAlt	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyLeftCtrl	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyLeftHyper	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyLeftMeta	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyLeftShift	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyLeftSuper	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyLowerVol	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyMediaFastForward	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyMediaNext	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyMediaPause	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyMediaPlay	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyMediaPlayPause	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyMediaPrev	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyMediaRecord	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyMediaReverse	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyMediaRewind	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyMediaStop	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyMenu	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyMute	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyNumLock	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyPause	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyPgDown	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyPgUp	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyPrintScreen	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyRaiseVol	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyReturn	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyRight	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyRightAlt	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyRightCtrl	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyRightHyper	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyRightMeta	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyRightShift	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyRightSuper	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyScrollLock	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeySelect	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeySpace	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyTab	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::KeyUp	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::ModAlt	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::ModCapsLock	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::ModCtrl	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::ModHyper	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::ModMeta	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::ModNumLock	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::ModScrollLock	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::ModShift	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::const::ModSuper	const	ported	src/ultraviolet/key.cr		auto-generated
key.go::method::Key.Keystroke	method	ported	src/ultraviolet/key.cr		auto-generated
key.go::method::Key.MatchString	method	ported	src/ultraviolet/key.cr		auto-generated
key.go::method::Key.String	method	ported	src/ultraviolet/key.cr		auto-generated
key.go::method::KeyMod.Contains	method	ported	src/ultraviolet/key.cr		auto-generated
key.go::struct::Key	struct	ported	src/ultraviolet/key.cr		auto-generated
key.go::type::KeyMod	type	ported	src/ultraviolet/key.cr		auto-generated
layout/layout_test.go::test::TestFixedApply	test	ported	spec/layout_spec.cr		auto-generated
layout/layout_test.go::test::TestPercentApply	test	ported	spec/layout_spec.cr		auto-generated
layout/layout_test.go::test::TestRatio	test	ported	spec/layout_spec.cr		auto-generated
layout/layout_test.go::test::TestSplitHorizontal	test	ported	spec/layout_spec.cr		auto-generated
layout/layout_test.go::test::TestSplitVertical	test	ported	spec/layout_spec.cr		auto-generated
layout/layout.go::func::BottomCenterRect	func	ported	src/ultraviolet/layout.cr		auto-generated
layout/layout.go::func::BottomLeftRect	func	ported	src/ultraviolet/layout.cr		auto-generated
layout/layout.go::func::BottomRightRect	func	ported	src/ultraviolet/layout.cr		auto-generated
layout/layout.go::func::CenterRect	func	ported	src/ultraviolet/layout.cr		auto-generated
layout/layout.go::func::LeftCenterRect	func	ported	src/ultraviolet/layout.cr		auto-generated
layout/layout.go::func::Ratio	func	ported	src/ultraviolet/layout.cr		auto-generated
layout/layout.go::func::RightCenterRect	func	ported	src/ultraviolet/layout.cr		auto-generated
layout/layout.go::func::SplitHorizontal	func	ported	src/ultraviolet/layout.cr		auto-generated
layout/layout.go::func::SplitVertical	func	ported	src/ultraviolet/layout.cr		auto-generated
layout/layout.go::func::TopCenterRect	func	ported	src/ultraviolet/layout.cr		auto-generated
layout/layout.go::func::TopLeftRect	func	ported	src/ultraviolet/layout.cr		auto-generated
layout/layout.go::func::TopRightRect	func	ported	src/ultraviolet/layout.cr		auto-generated
layout/layout.go::method::Fixed.Apply	method	ported	src/ultraviolet/layout.cr		auto-generated
layout/layout.go::method::Percent.Apply	method	ported	src/ultraviolet/layout.cr		auto-generated
layout/layout.go::type::Constraint	type	ported	src/ultraviolet/layout.cr		auto-generated
layout/layout.go::type::Fixed	type	ported	src/ultraviolet/layout.cr		auto-generated
layout/layout.go::type::Percent	type	ported	src/ultraviolet/layout.cr		auto-generated
logger.go::type::Logger	type	ported	src/ultraviolet/logger.cr		auto-generated
mouse.go::const::MouseBackward	const	ported	src/ultraviolet/mouse.cr		auto-generated
mouse.go::const::MouseButton10	const	ported	src/ultraviolet/mouse.cr		auto-generated
mouse.go::const::MouseButton11	const	ported	src/ultraviolet/mouse.cr		auto-generated
mouse.go::const::MouseForward	const	ported	src/ultraviolet/mouse.cr		auto-generated
mouse.go::const::MouseLeft	const	ported	src/ultraviolet/mouse.cr		auto-generated
mouse.go::const::MouseMiddle	const	ported	src/ultraviolet/mouse.cr		auto-generated
mouse.go::const::MouseModeClick	const	ported	src/ultraviolet/mouse.cr		auto-generated
mouse.go::const::MouseModeDrag	const	ported	src/ultraviolet/mouse.cr		auto-generated
mouse.go::const::MouseModeMotion	const	ported	src/ultraviolet/mouse.cr		auto-generated
mouse.go::const::MouseModeNone	const	ported	src/ultraviolet/mouse.cr		auto-generated
mouse.go::const::MouseNone	const	ported	src/ultraviolet/mouse.cr		auto-generated
mouse.go::const::MouseRight	const	ported	src/ultraviolet/mouse.cr		auto-generated
mouse.go::const::MouseWheelDown	const	ported	src/ultraviolet/mouse.cr		auto-generated
mouse.go::const::MouseWheelLeft	const	ported	src/ultraviolet/mouse.cr		auto-generated
mouse.go::const::MouseWheelRight	const	ported	src/ultraviolet/mouse.cr		auto-generated
mouse.go::const::MouseWheelUp	const	ported	src/ultraviolet/mouse.cr		auto-generated
mouse.go::method::Mouse.String	method	ported	src/ultraviolet/mouse.cr		auto-generated
mouse.go::struct::Mouse	struct	ported	src/ultraviolet/mouse.cr		auto-generated
mouse.go::type::MouseButton	type	ported	src/ultraviolet/mouse.cr		auto-generated
mouse.go::type::MouseMode	type	ported	src/ultraviolet/mouse.cr		auto-generated
poll_bsd.go::method::kqueueReader.Cancel	method	ported	src/ultraviolet/poll_bsd.cr		auto-generated
poll_bsd.go::method::kqueueReader.Close	method	ported	src/ultraviolet/poll_bsd.cr		auto-generated
poll_bsd.go::method::kqueueReader.Poll	method	ported	src/ultraviolet/poll_bsd.cr		auto-generated
poll_bsd.go::method::kqueueReader.Read	method	ported	src/ultraviolet/poll_bsd.cr		auto-generated
poll_default_test.go::test::TestReader	test	ported	spec/poll_spec.cr	covered in poll_spec "cancels a blocking read"
poll_fallback_test.go::test::TestFallbackReader	test	ported	spec/poll_fallback_spec.cr		auto-generated
poll_fallback_test.go::test::TestFallbackReaderConcurrentCancel	test	ported	spec/poll_fallback_spec.cr		auto-generated
poll_fallback.go::method::fallbackReader.Cancel	method	ported	src/ultraviolet/poll.cr		auto-generated
poll_fallback.go::method::fallbackReader.Close	method	ported	src/ultraviolet/poll.cr		auto-generated
poll_fallback.go::method::fallbackReader.Poll	method	ported	src/ultraviolet/poll.cr		auto-generated
poll_fallback.go::method::fallbackReader.Read	method	ported	src/ultraviolet/poll.cr		auto-generated
poll_linux.go::method::epollReader.Cancel	method	ported	src/ultraviolet/poll_linux.cr		auto-generated
poll_linux.go::method::epollReader.Close	method	ported	src/ultraviolet/poll_linux.cr		auto-generated
poll_linux.go::method::epollReader.Poll	method	ported	src/ultraviolet/poll_linux.cr		auto-generated
poll_linux.go::method::epollReader.Read	method	ported	src/ultraviolet/poll_linux.cr		auto-generated
poll_select.go::method::selectReader.Cancel	method	ported	src/ultraviolet/poll.cr		auto-generated
poll_select.go::method::selectReader.Close	method	ported	src/ultraviolet/poll.cr		auto-generated
poll_select.go::method::selectReader.Poll	method	ported	src/ultraviolet/poll.cr		auto-generated
poll_select.go::method::selectReader.Read	method	ported	src/ultraviolet/poll.cr		auto-generated
poll_test.go::test::TestReaderNonFile	test	ported	spec/poll_spec.cr		auto-generated
poll_windows.go::method::conReader.Cancel	method	ported	src/ultraviolet/poll_windows.cr		auto-generated
poll_windows.go::method::conReader.Close	method	ported	src/ultraviolet/poll_windows.cr		auto-generated
poll_windows.go::method::conReader.Poll	method	ported	src/ultraviolet/poll_windows.cr		auto-generated
poll_windows.go::method::conReader.Read	method	ported	src/ultraviolet/poll_windows.cr		auto-generated
screen/context.go::func::NewContext	func	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.DrawString	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.DrawStringWrapped	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.MoveTo	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.Position	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.Print	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.Printf	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.Println	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.Reset	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.SetAttrs	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.SetBackground	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.SetBlink	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.SetBold	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.SetConceal	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.SetFaint	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.SetForeground	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.SetItalic	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.SetLink	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.SetPosition	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.SetReverse	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.SetStrikethrough	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.SetStyle	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.SetUnderline	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.SetUnderlineColor	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.SetUnderlineStyle	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.SetURL	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.WithAttrs	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.WithBackground	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.WithBlink	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.WithBold	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.WithConceal	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.WithFaint	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.WithForeground	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.WithItalic	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.WithLink	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.WithPosition	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.WithReverse	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.WithStrikethrough	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.WithStyle	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.WithUnderline	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.WithUnderlineColor	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.WithUnderlineStyle	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.WithURL	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.Write	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::method::Context.WriteString	method	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/context.go::struct::Context	struct	ported	src/ultraviolet/screen_context.cr		auto-generated
screen/screen_test.go::test::TestClear	test	ported	spec/screen_spec.cr		auto-generated
screen/screen_test.go::test::TestClearArea	test	ported	spec/screen_spec.cr		auto-generated
screen/screen_test.go::test::TestClone	test	ported	spec/screen_spec.cr		auto-generated
screen/screen_test.go::test::TestCloneArea	test	ported	spec/screen_spec.cr		auto-generated
screen/screen_test.go::test::TestEdgeCases	test	ported	spec/screen_spec.cr		auto-generated
screen/screen_test.go::test::TestFill	test	ported	spec/screen_spec.cr		auto-generated
screen/screen_test.go::test::TestFillArea	test	ported	spec/screen_spec.cr		auto-generated
screen/screen_test.go::test::TestMinimalScreenFallbacks	test	ported	spec/screen_spec.cr		auto-generated
screen/screen_test.go::test::TestScreenBufferIntegration	test	ported	spec/screen_spec.cr		auto-generated
screen/screen.go::func::Clear	func	ported	src/ultraviolet/screen.cr		auto-generated
screen/screen.go::func::ClearArea	func	ported	src/ultraviolet/screen.cr		auto-generated
screen/screen.go::func::Clone	func	ported	src/ultraviolet/screen.cr		auto-generated
screen/screen.go::func::CloneArea	func	ported	src/ultraviolet/screen.cr		auto-generated
screen/screen.go::func::Fill	func	ported	src/ultraviolet/screen.cr		auto-generated
screen/screen.go::func::FillArea	func	ported	src/ultraviolet/screen.cr		auto-generated
styled_test.go::test::TestStyledString	test	ported	spec/styled_spec.cr		auto-generated
styled_test.go::test::TestStyledStringEmptyLines	test	ported	spec/styled_spec.cr		auto-generated
styled.go::func::NewStyledString	func	ported	src/ultraviolet/styled.cr		auto-generated
styled.go::func::ReadLink	func	ported	src/ultraviolet/styled.cr		auto-generated
styled.go::func::ReadStyle	func	ported	src/ultraviolet/styled.cr		auto-generated
styled.go::method::StyledString.Bounds	method	ported	src/ultraviolet/styled.cr		auto-generated
styled.go::method::StyledString.Draw	method	ported	src/ultraviolet/styled.cr		auto-generated
styled.go::method::StyledString.Height	method	ported	src/ultraviolet/styled.cr		auto-generated
styled.go::method::StyledString.Lines	method	ported	src/ultraviolet/styled.cr		auto-generated
styled.go::method::StyledString.String	method	ported	src/ultraviolet/styled.cr		auto-generated
styled.go::method::StyledString.UnicodeWidth	method	ported	src/ultraviolet/styled.cr		auto-generated
styled.go::method::StyledString.WcWidth	method	ported	src/ultraviolet/styled.cr		auto-generated
styled.go::struct::StyledString	struct	ported	src/ultraviolet/styled.cr		auto-generated
tabstop_test.go::test::TestTabStops	test	ported	spec/tabstop_spec.cr		auto-generated
tabstop_test.go::test::TestTabStopsClear	test	ported	spec/tabstop_spec.cr		auto-generated
tabstop_test.go::test::TestTabStopsNavigation	test	ported	spec/tabstop_spec.cr		auto-generated
tabstop_test.go::test::TestTabStopsResize	test	ported	spec/tabstop_spec.cr		auto-generated
tabstop_test.go::test::TestTabStopsResizeEdgeCases	test	ported	spec/tabstop_spec.cr		auto-generated
tabstop.go::const::DefaultTabInterval	const	ported	src/ultraviolet/tabstop.cr		auto-generated
tabstop.go::func::DefaultTabStops	func	ported	src/ultraviolet/tabstop.cr		auto-generated
tabstop.go::func::NewTabStops	func	ported	src/ultraviolet/tabstop.cr		auto-generated
tabstop.go::method::TabStops.Clear	method	ported	src/ultraviolet/tabstop.cr		auto-generated
tabstop.go::method::TabStops.Find	method	ported	src/ultraviolet/tabstop.cr		auto-generated
tabstop.go::method::TabStops.IsStop	method	ported	src/ultraviolet/tabstop.cr		auto-generated
tabstop.go::method::TabStops.Next	method	ported	src/ultraviolet/tabstop.cr		auto-generated
tabstop.go::method::TabStops.Prev	method	ported	src/ultraviolet/tabstop.cr		auto-generated
tabstop.go::method::TabStops.Reset	method	ported	src/ultraviolet/tabstop.cr		auto-generated
tabstop.go::method::TabStops.Resize	method	ported	src/ultraviolet/tabstop.cr		auto-generated
tabstop.go::method::TabStops.Set	method	ported	src/ultraviolet/tabstop.cr		auto-generated
tabstop.go::method::TabStops.Width	method	ported	src/ultraviolet/tabstop.cr		auto-generated
tabstop.go::struct::TabStops	struct	ported	src/ultraviolet/tabstop.cr		auto-generated
terminal_reader.go::const::DefaultEscTimeout	const	ported	src/ultraviolet/terminal_reader.cr		auto-generated
terminal_reader.go::func::NewTerminalReader	func	ported	src/ultraviolet/terminal_reader.cr		auto-generated
terminal_reader.go::method::TerminalReader.SetLogger	method	ported	src/ultraviolet/terminal_reader.cr		auto-generated
terminal_reader.go::method::TerminalReader.StreamEvents	method	ported	src/ultraviolet/terminal_reader.cr		auto-generated
terminal_reader.go::struct::TerminalReader	struct	ported	src/ultraviolet/terminal_reader.cr		auto-generated
terminal_renderer_output_test.go::test::TestRendererOutput	test	ported	spec/terminal_renderer_output_spec.cr		auto-generated
terminal_renderer_test.go::test::TestInlineRendererOutput	test	ported	spec/terminal_renderer_spec.cr		auto-generated
terminal_renderer_test.go::test::TestRendererBackspace	test	ported	spec/terminal_renderer_spec.cr		auto-generated
terminal_renderer_test.go::test::TestRendererBackspaceOptimization	test	ported	spec/terminal_renderer_spec.cr		auto-generated
terminal_renderer_test.go::test::TestRendererCapabilities	test	ported	spec/terminal_renderer_spec.cr		auto-generated
terminal_renderer_test.go::test::TestRendererColorDownsampling	test	ported	spec/terminal_renderer_spec.cr		auto-generated
terminal_renderer_test.go::test::TestRendererColorProfile	test	ported	spec/terminal_renderer_spec.cr		auto-generated
terminal_renderer_test.go::test::TestRendererCursorMovementOptimizations	test	ported	spec/terminal_renderer_spec.cr		auto-generated
terminal_renderer_test.go::test::TestRendererEdgeCases	test	ported	spec/terminal_renderer_spec.cr		auto-generated
terminal_renderer_test.go::test::TestRendererEnterExitAltScreen	test	ported	spec/terminal_renderer_spec.cr		auto-generated
terminal_renderer_test.go::test::TestRendererErase	test	ported	spec/terminal_renderer_spec.cr		auto-generated
terminal_renderer_test.go::test::TestRendererEraseCharacterOptimization	test	ported	spec/terminal_renderer_spec.cr		auto-generated
terminal_renderer_test.go::test::TestRendererHyperlinks	test	ported	spec/terminal_renderer_spec.cr		auto-generated
terminal_renderer_test.go::test::TestRendererLineClearingOptimizations	test	ported	spec/terminal_renderer_spec.cr		auto-generated
terminal_renderer_test.go::test::TestRendererLogger	test	ported	spec/terminal_renderer_spec.cr		auto-generated
terminal_renderer_test.go::test::TestRendererMapNewline	test	ported	spec/terminal_renderer_spec.cr		auto-generated
terminal_renderer_test.go::test::TestRendererMoveTo	test	ported	spec/terminal_renderer_spec.cr		auto-generated
terminal_renderer_test.go::test::TestRendererMultiplePrepends	test	ported	spec/terminal_renderer_spec.cr		auto-generated
